Year;beans_hectare;beans_improved_hectare;beans_improved_cost;beans_hectare_fertilizer;beans_fertilizer_cost;beans_chemical_hectare;beans_chemical_cost;beans_machinery_hectare;beans_machinery_cost;beans_harvested;beans_sold;beans_sold_price;beans_harvest_loss;filter;filter_quartile
2017;6.07029;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;150;0;0;10;175;0
2017;2.02343;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;60;30;2000;8;2103;2
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;0;0;0;0;1;0
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;2;100;500;300;903;0
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;200;100;1500;10;1815;1
2017;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;210;0;0;5;220;0
2017;0.809372;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;600;480;1000;50;2132;2
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;5;0;1000;0;1006;0
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;120;60;1200;30;1415;1
2017;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;270;270;2500;5;3046;3
2017;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;240;120;1000;20;1385;0
2017;6.07029;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;166;100;1500;25;1806;1
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;5;0;1500;24;1530;1
2017;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;120;0;0;20;145;0
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;25;0;0;25;51;0
2017;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;120;0;0;20;145;0
2017;10.11715;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;3;0;2000;2;2030;2
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;180;120;1200;20;1521;1
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;0;0;0;0;1;0
2017;10.11715;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;1;0;0;5;31;0
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;100;80;1500;0;1685;1
2017;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;50;0;0;5;60;0
2017;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;80;0;0;0;85;0
2017;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;2;0;0;20;27;0
2017;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;150;100;2500;0;2751;3
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;240;200;1500;0;1945;1
2017;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;700;550;2500;0;3751;3
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;180;130;1600;0;1911;1
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;165;55;1200;17;1438;1
2017;0.809372;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;60;0;0;0;62;0
2017;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;600;200;2500;15;3316;3
2017;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;120;100;2400;0;2621;2
2017;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;50;0;2000;6;2057;2
2017;10.11715;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;20;0;0;6;51;0
2017;10.11715;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;20;0;0;5;50;0
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;70;0;0;0;71;0
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;300;250;750;0;1301;0
2017;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;480;300;1500;80;2361;2
2017;0.809372;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;8;0;2000;5;2015;2
2017;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;360;240;1500;20;2121;2
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;0;0;0;0;1;0
2017;10.11715;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;130;100;1500;10;1765;1
2017;10.11715;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;25;0;0;5;55;0
2017;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;140;40;1000;140;1325;0
2017;10.11715;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;60;0;0;1;86;0
2017;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;300;200;1500;7;2008;2
2017;2.02343;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;320;250;1500;0;2075;2
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;100;0;0;0;101;0
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;200;150;1500;5;1860;1
2017;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;400;300;2500;20;3221;3
2017;2.02343;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;210;140;2400;0;2755;3
2017;1.214058;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;450;370;1200;30;2053;2
2017;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;0;0;0;0;5;0
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;56;30;1200;0;1287;0
2017;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;150;90;900;1500;2641;2
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;245;150;1500;14;1910;1
2017;10.11715;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;40;20;1250;2;1337;0
2017;10.11715;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;80;70;1800;1;1976;1
2017;10.11715;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;60;40;1500;8;1633;1
2017;2.02343;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;300;200;2000;200;2705;3
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;250;100;1500;40;1891;1
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;80;40;1500;2;1627;1
2017;0.809372;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;280;0;0;4;286;0
2017;0.809372;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;280;80;1500;20;1882;1
2017;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;165;100;2000;10;2276;2
2017;2.02343;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;300;200;2000;5;2510;2
2017;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;800;500;2500;100;3901;3
2017;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;10;0;0;50;65;0
2017;0.809372;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;300;150;1500;40;1992;1
2017;10.11715;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;25;0;0;0;50;0
2017;6.07029;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;900;800;2000;0;3715;3
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;80;40;1500;5;1630;1
2017;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;54;0;0;5;64;0
2017;0.809372;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;4;0;2000;50;2056;2
2017;10.11715;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;240;180;1800;3;2248;2
2017;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;40;0;0;0;45;0
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;200;100;1300;0;1605;1
2017;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;400;300;1600;0;2301;2
2017;0.809372;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;165;100;1200;5;1472;1
2017;0.809372;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;100;75;1000;0;1177;0
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;170;30;1400;0;1601;1
2017;6.07029;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;500;300;1500;0;2315;2
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;138;138;1200;0;1477;1
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;200;100;1400;10;1711;1
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;0;0;0;0;1;0
2017;2.02343;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;800;500;1500;10;2815;3
2017;2.02343;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;400;380;1500;5;2290;2
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;200;200;1300;10;1715;1
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;115;115;1500;5;1736;1
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;150;50;1500;30;1731;1
2017;6.07029;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;0;0;0;0;15;0
2017;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;600;540;1700;10;2851;3
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;200;100;1500;3;1808;1
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;80;50;1300;0;1435;1
2017;2.02343;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;320;160;3500;60;4045;3
2017;10.11715;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;100;60;1600;0;1785;1
2017;2.02343;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;200;150;2800;10;3165;3
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;156;156;1500;0;1813;1
2017;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;260;260;1500;0;2021;2
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;200;200;1500;0;1901;1
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;130;130;1200;0;1461;1
2017;6.07029;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;520;520;1500;0;2555;2
2017;2.02343;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;400;380;1500;0;2285;2
2017;0.809372;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;60;60;1250;0;1372;0
2017;10.11715;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;90;0;0;1;116;0
2017;0.809372;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;0;0;0;0;2;0
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;15;0;0;0;16;0
2017;10.11715;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;250;150;1600;5;2030;2
2017;6.07029;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;145;45;1200;16;1421;1
2017;2.02343;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;400;0;0;0;405;0
2017;2.02343;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;500;200;2300;8;3013;3
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;13;0;0;0;14;0
2017;6.07029;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;0;0;0;0;15;0
2017;6.07029;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;420;300;800;0;1535;1
2017;1.618744;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;100;50;1100;0;1254;0
2017;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;500;450;2000;10;2961;3
2017;0.809372;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;1100;1000;1800;15;3917;3
2017;6.07029;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;200;150;1300;3;1668;1
2017;2.02343;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;350;300;2200;30;2885;3
2017;2.02343;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;400;400;2000;5;2810;3
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;100;20;1500;20;1641;1
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;0;0;0;0;1;0
2017;2.02343;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;150;120;2500;50;2825;3
2017;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;3;360;1750;5;2119;2
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;4;0;1700;5;1710;1
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;2;0;1700;2;1709;1
2017;6.07029;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;4;0;1800;4;1823;1
2017;2.02343;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;300;150;1700;0;2155;2
2017;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;800;600;1500;0;2901;3
2017;0.809372;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;8;0;1700;10;1720;1
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;450;250;1000;0;1701;1
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;150;150;1500;0;1805;1
2017;2.02343;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;240;120;2000;0;2365;2
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;2;0;1750;5;1762;1
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;4;0;1800;5;1810;1
2017;10.11715;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;2;0;2000;0;2027;2
2017;1.214058;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;2;0;2000;0;2005;1
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;1;0;1800;25;1831;1
2017;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;2;0;2000;50;2053;2
2017;0.809372;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;2;0;1200;21;1225;0
2017;1.214058;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;3;0;2000;0;2006;2
2017;1.214058;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;10;0;1800;35;1848;1
2017;0.809372;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;2;0;1800;0;1804;1
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;6;0;1700;0;1711;1
2017;1.214058;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;2;0;2000;0;2005;1
2017;0.809372;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;1;0;1800;150;1953;1
2017;0.809372;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;1;0;2000;300;2303;2
2017;1.618744;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;90;30;1500;5;1629;1
2017;1.214058;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;4;0;1800;0;1807;1
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;5;0;1800;0;1810;1
2017;1.618744;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;20;0;2000;30;2054;2
2017;2.02343;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;120;70;1500;4;1699;1
2017;0.404686;0.10557026086956521;6829.565217391304;0.3519008695652174;1008.9130434782609;0.2815206956521739;0.20695652173913043;0.12316530434782609;18884.782608695652;1;0;0;0;2;0
2017;0.809372;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;3;0;2000;200;2205;2
2017;0.809372;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;2;0;1800;150;1954;1
2017;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;1;0;2000;20;2022;2
2017;2.428116;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;5;0;2000;0;2011;2
2017;0.404686;1.3954689655172412;47613.67816091954;0.9442673333333333;5758.505747126437;1.7908518390804595;1915.4349425287355;0.1767594022988506;16482.183908045976;2;0;1800;26;1829;1
2017;0.404686;2.5352387647058823;319703.99999999994;0.9700561470588235;107826.25;1.571133882352941;50395.1525;0.7498593529411764;168769.99999999997;1400;1300;1700;15;4416;3
2017;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;3;0;2000;28;2032;2
2017;0.404686;1.44675245;50229.899999999994;1.12300365;9981.125;1.0926522;4648.779625;0.19728442499999999;36741.25;3;0;2000;38;2042;2
