,CÓD.  DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO  DE CULTIVO,SUBGRUPO  DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,AÑO,PERIODO,Área Sembrada (ha),Área Cosechada (ha),Producción (t),Rendimiento (t/ha),ESTADO FISICO PRODUCCION,NOMBRE  CIENTIFICO,CICLO DE CULTIVO
4746,47.0,MAGDALENA,47288.0,FUNDACION,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,344.0,179.0,72.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4747,47.0,MAGDALENA,47189.0,CIENAGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,333.0,202.0,61.0,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4748,47.0,MAGDALENA,47053.0,ARACATACA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,314.0,305.0,122.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4749,47.0,MAGDALENA,47980.0,ZONA BANANERA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,54.0,54.0,22.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4750,47.0,MAGDALENA,47268.0,EL RETEN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,17.0,17.0,7.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4751,50.0,META,50711.0,VISTA HERMOSA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,2450.0,992.0,893.0,0.9,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4752,50.0,META,50270.0,EL DORADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,1050.0,157.0,79.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4753,50.0,META,50251.0,EL CASTILLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,970.0,470.0,282.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4754,50.0,META,50313.0,GRANADA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,724.0,680.0,408.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4755,50.0,META,50400.0,LEJANIAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,604.0,262.0,157.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4756,50.0,META,50590.0,PUERTO RICO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,515.0,275.0,165.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4757,50.0,META,50370.0,LA URIBE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,491.0,193.0,116.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4758,50.0,META,50318.0,GUAMAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,420.0,170.0,102.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4759,50.0,META,50330.0,MESETAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,404.0,182.0,109.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4760,50.0,META,50450.0,PUERTO CONCORDIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,398.0,248.0,124.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4761,50.0,META,50577.0,PUERTO LLERAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,391.0,311.0,218.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4762,50.0,META,50006.0,ACACIAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,382.0,200.0,120.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4763,50.0,META,50683.0,SAN JUAN DE ARAMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,245.0,115.0,69.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4764,50.0,META,50287.0,FUENTE DE ORO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,184.0,134.0,80.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4765,50.0,META,50568.0,PUERTO GAITAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,156.0,100.0,70.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4766,50.0,META,50223.0,SAN LUIS DE CUBARRAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,155.0,120.0,72.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4767,50.0,META,50001.0,VILLAVICENCIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,144.0,80.0,48.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4768,50.0,META,50573.0,PUERTO LOPEZ,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,121.0,40.0,36.0,0.9,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4769,50.0,META,50325.0,MAPIRIPAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,120.0,75.0,45.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4770,50.0,META,50150.0,CASTILLA LA NUEVA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,118.0,56.0,34.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4771,50.0,META,50689.0,SAN MARTIN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,80.0,70.0,42.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4772,50.0,META,50124.0,CABUYARO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,64.0,20.0,12.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4773,50.0,META,50350.0,LA MACARENA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,52.0,50.0,30.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4774,50.0,META,50226.0,CUMARAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,46.0,10.0,6.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4775,50.0,META,50110.0,BARRANCA DE UPIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,34.0,34.0,20.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4776,50.0,META,50680.0,SAN CARLOS DE GUAROA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,21.0,15.0,9.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4777,50.0,META,50606.0,RESTREPO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,20.0,17.0,13.0,0.75,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4778,52.0,NARIÑO,52835.0,TUMACO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,17000.0,15000.0,4500.0,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4779,52.0,NARIÑO,52250.0,EL CHARCO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,602.0,542.0,163.0,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4780,52.0,NARIÑO,52256.0,EL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,517.0,461.0,277.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4781,52.0,NARIÑO,52540.0,POLICARPA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,505.0,500.0,250.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4782,52.0,NARIÑO,52520.0,FRANCISCO PIZARRO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,360.0,280.0,56.0,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4783,52.0,NARIÑO,52079.0,BARBACOAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,300.0,100.0,50.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4784,52.0,NARIÑO,52490.0,OLAYA HERRERA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,261.0,231.0,69.0,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4785,52.0,NARIÑO,52233.0,CUMBITARA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,218.0,133.0,67.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4786,52.0,NARIÑO,52621.0,ROBERTO PAYAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,210.0,200.0,80.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4787,52.0,NARIÑO,52418.0,LOS ANDES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,170.0,150.0,120.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4788,52.0,NARIÑO,52390.0,LA TOLA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,165.0,80.0,40.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4789,52.0,NARIÑO,52427.0,MAGUI PAYAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,140.0,140.0,56.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4790,52.0,NARIÑO,52399.0,LA UNION,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,90.0,90.0,45.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4791,52.0,NARIÑO,52405.0,LEIVA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,80.0,50.0,40.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4792,52.0,NARIÑO,52254.0,EL PEÑOL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,75.0,70.0,35.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4793,52.0,NARIÑO,52473.0,MOSQUERA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,32.0,20.0,4.0,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4794,52.0,NARIÑO,52696.0,SANTA BARBARA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,20.0,16.0,5.0,0.31,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4795,52.0,NARIÑO,52687.0,SAN LORENZO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,11.0,6.0,4.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4796,52.0,NARIÑO,52356.0,IPIALES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,10.0,8.0,4.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4797,52.0,NARIÑO,52411.0,LINARES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,8.0,4.0,3.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4798,52.0,NARIÑO,52683.0,SANDONA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,8.0,8.0,4.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4799,52.0,NARIÑO,52612.0,RICAURTE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,3.0,3.0,1.0,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4800,54.0,NORTE DE SANTANDER,54720.0,SARDINATA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,2444.0,2300.0,920.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4801,54.0,NORTE DE SANTANDER,54810.0,TIBU,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,2141.0,2000.0,1060.0,0.53,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4802,54.0,NORTE DE SANTANDER,54800.0,TEORAMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,1071.0,1050.0,725.0,0.69,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4803,54.0,NORTE DE SANTANDER,54250.0,EL TARRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,869.0,869.0,415.0,0.48,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4804,54.0,NORTE DE SANTANDER,54245.0,EL CARMEN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,772.0,755.0,483.0,0.64,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4805,54.0,NORTE DE SANTANDER,54670.0,SAN CALIXTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,601.0,601.0,355.0,0.59,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4806,54.0,NORTE DE SANTANDER,54344.0,HACARI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,515.0,515.0,322.0,0.63,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4807,54.0,NORTE DE SANTANDER,54206.0,CONVENCION,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,510.0,470.0,291.0,0.62,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4808,54.0,NORTE DE SANTANDER,54385.0,LA ESPERANZA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,497.0,497.0,316.0,0.64,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4809,54.0,NORTE DE SANTANDER,54109.0,BUCARASICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,460.0,447.0,268.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4810,54.0,NORTE DE SANTANDER,54261.0,EL ZULIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,320.0,300.0,150.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4811,54.0,NORTE DE SANTANDER,54128.0,CACHIRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,255.0,241.0,193.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4812,54.0,NORTE DE SANTANDER,54001.0,CUCUTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,255.0,235.0,164.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4813,54.0,NORTE DE SANTANDER,54820.0,TOLEDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,163.0,120.0,72.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4814,54.0,NORTE DE SANTANDER,54418.0,LOURDES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,67.0,66.0,35.0,0.52,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4815,54.0,NORTE DE SANTANDER,54673.0,SAN CAYETANO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,50.0,50.0,25.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4816,54.0,NORTE DE SANTANDER,54003.0,ABREGO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,49.0,49.0,49.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4817,54.0,NORTE DE SANTANDER,54498.0,OCAÑA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,28.0,28.0,14.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4818,54.0,NORTE DE SANTANDER,54313.0,GRAMALOTE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,25.0,15.0,3.0,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4819,54.0,NORTE DE SANTANDER,54051.0,ARBOLEDAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,10.0,10.0,6.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4820,54.0,NORTE DE SANTANDER,54239.0,DURANIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,9.0,9.0,5.0,0.64,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4821,54.0,NORTE DE SANTANDER,54680.0,SANTIAGO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,8.0,7.0,6.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4822,54.0,NORTE DE SANTANDER,54172.0,CHINACOTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,7.0,3.0,2.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4823,54.0,NORTE DE SANTANDER,54223.0,CUCUTILLA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,5.0,0.0,0.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4824,54.0,NORTE DE SANTANDER,54660.0,SALAZAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,4.0,4.0,2.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4825,54.0,NORTE DE SANTANDER,54099.0,BOCHALEMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,3.0,0.0,0.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4826,86.0,PUTUMAYO,86757.0,SAN MIGUEL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,2130.0,2080.0,832.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4827,86.0,PUTUMAYO,86865.0,VALLE DEL GUAMUEZ,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,1126.0,994.0,497.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4828,86.0,PUTUMAYO,86320.0,ORITO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,318.0,300.0,150.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4829,86.0,PUTUMAYO,86573.0,PUERTO LEGUIZAMO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,262.0,242.0,48.0,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4830,86.0,PUTUMAYO,86568.0,PUERTO ASIS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,259.0,219.0,110.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4831,86.0,PUTUMAYO,86001.0,MOCOA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,200.0,150.0,75.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4832,86.0,PUTUMAYO,86571.0,PUERTO GUZMAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,100.0,50.0,20.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4833,86.0,PUTUMAYO,86885.0,VILLAGARZON,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,67.0,47.0,24.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4834,86.0,PUTUMAYO,86569.0,PUERTO CAICEDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,18.0,13.0,5.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4835,63.0,QUINDIO,63401.0,LA TEBAIDA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,156.0,138.0,191.0,1.39,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4836,63.0,QUINDIO,63001.0,ARMENIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,70.0,0.0,0.0,1.39,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4837,63.0,QUINDIO,63470.0,MONTENEGRO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,42.0,7.0,4.0,0.57,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4838,63.0,QUINDIO,63212.0,CORDOBA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,20.0,5.0,3.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4839,63.0,QUINDIO,63130.0,CALARCA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,15.0,5.0,4.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4840,63.0,QUINDIO,63302.0,GENOVA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,7.0,7.0,4.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4841,63.0,QUINDIO,63111.0,BUENAVISTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,6.0,6.0,4.0,0.67,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4842,63.0,QUINDIO,63594.0,QUIMBAYA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,5.0,5.0,3.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4843,63.0,QUINDIO,63548.0,PIJAO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,1.0,1.0,1.0,0.9,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4844,66.0,RISARALDA,66572.0,PUEBLO RICO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,886.0,876.0,876.0,1.0,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4845,66.0,RISARALDA,66440.0,MARSELLA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,302.0,228.0,160.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4846,66.0,RISARALDA,66456.0,MISTRATO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,234.0,234.0,70.0,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4847,66.0,RISARALDA,66075.0,BALBOA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,178.0,69.0,55.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4848,66.0,RISARALDA,66594.0,QUINCHIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,150.0,86.0,69.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4849,66.0,RISARALDA,66088.0,BELEN DE UMBRIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,44.0,3.0,2.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4850,66.0,RISARALDA,66001.0,PEREIRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,39.0,29.0,17.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4851,66.0,RISARALDA,66400.0,LA VIRGINIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,18.0,13.0,8.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4852,66.0,RISARALDA,66318.0,GUATICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,10.0,0.0,0.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4853,68.0,SANTANDER,68689.0,SAN VICENTE DE CHUCURI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,13955.0,13250.0,6625.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4854,68.0,SANTANDER,68235.0,EL CARMEN DE CHUCURI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,10887.0,10800.0,5400.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4855,68.0,SANTANDER,68385.0,LANDAZURI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,6950.0,5950.0,2678.0,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4856,68.0,SANTANDER,68615.0,RIONEGRO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,6043.0,4150.0,2490.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4857,68.0,SANTANDER,68406.0,LEBRIJA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,1650.0,1000.0,500.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4858,68.0,SANTANDER,68190.0,CIMITARRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,1627.0,1535.0,844.0,0.55,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4859,68.0,SANTANDER,68720.0,SANTA HELENA DEL OPON,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,1621.0,780.0,390.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4860,68.0,SANTANDER,68255.0,EL PLAYON,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,1280.0,1230.0,615.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4861,68.0,SANTANDER,68773.0,SUCRE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,1130.0,980.0,490.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4862,68.0,SANTANDER,68377.0,LA BELLEZA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,765.0,660.0,330.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4863,68.0,SANTANDER,68101.0,BOLIVAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,580.0,230.0,115.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4864,68.0,SANTANDER,68271.0,FLORIAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,476.0,376.0,226.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4865,68.0,SANTANDER,68092.0,BETULIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,470.0,450.0,360.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4866,68.0,SANTANDER,68397.0,LA PAZ,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,460.0,400.0,240.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4867,68.0,SANTANDER,68250.0,EL PEÑON,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,428.0,400.0,240.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4868,68.0,SANTANDER,68176.0,CHIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,370.0,280.0,224.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4869,68.0,SANTANDER,68307.0,GIRON,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,363.0,255.0,128.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4870,68.0,SANTANDER,68001.0,BUCARAMANGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,360.0,300.0,150.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
4871,68.0,SANTANDER,68745.0,SIMACOTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2016.0,2016.0,298.0,160.0,112.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
