Year,coffee_hectare,coffee_improved_hectare,coffee_improved_cost,coffee_hectare_fertilizer,coffee_fertilizer_cost,coffee_chemical_hectare,coffee_chemical_cost,coffee_machinery_hectare,coffee_machinery_cost,coffee_harvested,coffee_sold,coffee_sold_price,coffee_harvest_loss,filter,filter_quartile
2014,2.832802,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,4000.0,3950,700000,50.0,708007.0,3
2014,0.809372,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,1400.0,1390,30000,100.0,32892.0,3
2014,1.618744,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,1500.0,1400,400000,100.0,403004.0,3
2014,0.404686,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,370.0,370,250000,60.0,250801.0,3
2014,0.202343,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,240.0,240,126000,30.0,126510.5,3
2014,0.202343,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,170.0,170,126000,40.0,126380.5,3
2014,0.404686,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,210.0,210,132000,35.0,132456.0,3
2014,0.404686,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,70.0,70,45000,20.0,45161.0,3
2014,0.202343,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,210.0,210,177000,60.0,177480.5,3
2014,0.202343,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,210.0,210,177000,60.0,177480.5,3
2014,0.202343,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,200.0,200,422000,35.0,422435.5,3
2014,0.202343,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,210.0,210,177000,60.0,177480.5,3
2014,0.202343,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,210.0,210,177000,60.0,177480.5,3
2014,0.202343,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,210.0,210,177000,60.0,177480.5,3
2014,0.202343,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,210.0,210,177000,60.0,177480.5,3
2014,0.202343,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,210.0,210,177000,60.0,177480.5,3
2014,1.214058,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,3000.0,257,26000,430.0,29690.0,3
2014,1.618744,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,2500.0,2350,300000,150.0,305004.0,3
2014,0.202343,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,1050.0,1000,165000,50.0,167100.5,3
2014,0.809372,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,1600.0,1600,600000,200.0,603402.0,3
2014,0.809372,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,500.0,500,300000,100.0,301102.0,3
2014,0.809372,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,1000.0,500,200000,60.0,201562.0,3
2014,1.618744,0.1332502682926829,47237.48344370861,0.10871337545454544,37075.454545454544,0.23004472023809522,16621.664999999997,0.0,2649.681818181818,1400.0,1400,800,100.0,3704.0,1
2014,1.214058,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,800.0,800,300000,40.0,301643.0,3
2014,0.404686,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,250.0,250,150000,30.0,150531.0,3
2014,0.809372,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,700.0,700,100000,70.0,101472.0,3
2014,1.214058,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,1400.0,1400,10000,100.0,12903.0,3
2014,0.404686,0.11073680545454545,32731.520547945205,0.06310514566210045,14004.375,0.13954689655172414,10403.93375,0.0043103448275862,5775.0,250.0,250,2000,30.0,2531.0,0
2014,0.809372,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,700.0,700,200000,50.0,201452.0,3
2014,1.618744,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,2000.0,2000,600000,150.0,604154.0,3
2014,0.202343,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,130.0,130,160000,20.0,160280.5,3
2014,0.809372,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,420.0,420,200000,60.0,200902.0,3
2014,0.202343,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,130.0,130,160000,20.0,160280.5,3
2014,0.1011715,0.5598156333333333,191448.96296296295,0.5957877222222222,155581.4814814815,0.47610117647058825,20274.206296296295,0.0,0.0,110.0,110,80000,30.0,80250.25,3
2015,1.214058,1.214058,333200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1020,5000,710.0,6734.7,2
2015,1.214058,1.214058,357000.0,0.809372,535500.0,0.809372,228480.0,0.0,0.0,1.7,1020,4950,680.0,6654.7,2
2015,1.214058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,899,4900,650.0,6453.55,2
2015,0.809372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,660,4950,440.0,6053.1,2
2015,0.809372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,610,4900,390.0,5903.05,2
2015,0.202343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,220,2000,20.0,2480.5,0
2015,0.404686,0.202343,178500.0,0.404686,0.0,0.0,0.0,0.0,0.0,600.0,560,800,40.0,2001.0,0
2015,0.607029,0.202343,59500.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,580,2000,580.0,3761.5,1
2015,0.202343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,290,800,10.0,1400.5,0
2015,0.202343,0.1011715,59500.0,0.1011715,59500.0,0.202343,29750.0,0.0,0.0,100.0,90,1200,10.0,1400.5,0
2015,0.202343,0.1011715,59500.0,0.1011715,59500.0,0.202343,29750.0,0.0,0.0,100.0,90,1200,10.0,1400.5,0
2015,0.5058575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,640,2000,21.0,3312.25,1
2015,0.1011715,0.1011715,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10,2000,2.0,2022.25,0
2015,0.404686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350,2000,10.0,2711.0,1
2015,0.404686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125,1800,14.0,2065.0,0
2015,0.05058575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,301,4800,209.0,5820.125,2
2015,0.404686,0.404686,107100.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,263,4600,207.0,5541.0,2
2015,0.404686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,271,5000,204.0,5934.0,2
2015,0.607029,0.607029,166600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,660,4950,380.0,5992.58,2
2015,0.404686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,330,5000,220.0,6101.0,2
2015,0.809372,0.809372,357.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,135,2000,3.0,2275.0,0
2015,0.202343,0.0202343,83300.0,0.0,0.0,0.202343,1.19,0.0,0.0,30.0,30,2000,3.0,2063.5,0
2015,1.821087,0.809372,428400.0,0.0,0.0,1.821087,1.19,0.0,0.0,480.0,480,3500,30.0,4494.5,1
2015,0.404686,0.404686,95200.0,0.0,0.0,0.0,1.19,0.0,0.0,3.0,3,2000,5.0,2012.0,0
2015,0.202343,0.0202343,35700.0,0.0202343,29750.0,0.202343,1.19,0.0,0.0,320.0,320,2000,30.0,2670.5,0
2015,1.214058,0.0,0.0,0.0,0.0,0.404686,1.19,0.0,0.0,400.0,400,1500,60.0,2363.0,0
2015,0.404686,0.404686,214200.0,0.0,0.0,0.404686,1.19,0.0,0.0,5.0,5,2000,1.0,2012.0,0
2015,0.607029,0.607029,321300.0,0.0,0.0,0.607029,1.19,0.0,0.0,360.0,360,2300,60.0,3081.5,1
2015,0.404686,0.202343,119000.0,0.0,0.0,0.404686,1.19,0.0,0.0,360.0,360,2000,30.0,2751.0,1
2015,0.404686,0.404686,238000.0,0.0,0.0,0.202343,1.19,0.0,0.0,160.0,80,2000,15.0,2256.0,0
2015,0.404686,0.202343,95200.0,0.0,0.0,0.404686,1.19,0.0,0.0,5.0,5,2000,1.0,2012.0,0
2015,0.202343,0.202343,95200.0,0.0,0.0,0.202343,1.19,0.0,0.0,160.0,160,2000,10.0,2330.5,0
2015,0.202343,0.202343,107100.0,0.0,0.0,0.0,1.19,0.0,0.0,3.0,3,2000,1.0,2007.5,0
2015,0.0202343,0.0202343,47600.0,0.0,0.0,0.0,1.19,0.0,0.0,15.0,10,2000,1.0,2026.05,0
2015,0.607029,0.404686,107100.0,0.0,0.0,0.607029,1.19,0.0,0.0,150.0,150,1800,20.0,2121.5,0
2015,0.809372,0.404686,190400.0,0.0,0.0,0.809372,1.19,0.0,0.0,760.0,760,2100,8.0,3630.0,1
2015,0.404686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70,1300,13.0,1454.0,0
2015,0.1011715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40,1200,5.0,1285.25,0
2015,0.607029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350,1500,20.0,2221.5,0
2015,0.1011715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80,1500,2.0,1662.25,0
2015,0.809372,0.809372,476000.0,0.404686,166600.0,0.809372,53550.0,0.0,0.0,400.0,400,2000,5.0,2807.0,1
2015,0.202343,0.0202343,89250.0,0.0,0.0,0.202343,17850.0,0.0,0.0,26.0,26,2000,1.0,2053.5,0
2015,1.214058,0.404686,214200.0,1.214058,714000.0,1.214058,141610.0,0.0,0.0,1.1,1050,5000,50.0,6104.1,2
2015,0.809372,0.809372,285600.0,0.404686,749700.0,0.404686,26180.0,0.0,0.0,300.0,288,4800,12.0,5402.0,2
2015,0.809372,1.214058,428400.0,1.214058,1279250.0,1.214058,1.19,0.0,0.0,700.0,600,5600,100.0,7002.0,2
2015,0.404686,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,40.0,40,1000,2.0,1083.0,0
2015,0.607029,0.607029,214200.0,0.202343,107100.0,0.0,1.19,0.0,0.0,450.0,400,2000,60.0,2911.5,1
2015,0.1011715,0.1011715,59500.0,0.1011715,238000.0,0.1011715,1.19,0.0,0.0,3.0,3,800,1.0,807.25,0
2015,1.214058,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,2.0,2000,2000,100.0,4105.0,1
2015,0.202343,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,400.0,400,2000,5.0,2805.5,1
2015,0.404686,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,100.0,50,1800,20.0,1971.0,0
2015,0.1011715,0.1011715,119000.0,0.1011715,59500.0,0.1011715,1.19,0.25,59500.0,50.0,50,2000,4.0,2104.25,0
2015,0.809372,0.0,0.0,0.202343,59500.0,0.404686,3570.0,0.0,0.0,800.0,800,2000,30.0,3632.0,1
2015,0.202343,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,400.0,400,2000,15.0,2815.5,1
2015,0.404686,0.0,0.0,0.0,0.0,0.404686,1.19,0.0,0.0,600.0,600,2000,20.0,3221.0,1
2015,1.214058,1.214058,214200.0,1.214058,595000.0,1.214058,1.19,0.0,0.0,1.7,1670,4800,30.0,6504.7,2
2015,2.428116,0.404686,428400.0,2.428116,2618000.0,2.428116,1.19,0.0,0.0,2.1,270,4800,30.0,5108.1,2
2015,0.809372,0.202343,130900.0,0.0,0.0,0.404686,1.19,0.0,0.0,1.2,1200,2000,25.0,3228.2,1
2015,0.404686,0.404686,214200.0,0.404686,357000.0,0.0,1.19,0.0,0.0,200.0,195,5100,5.0,5501.0,2
2015,0.404686,0.404686,95200.0,0.1011715,107100.0,0.0,1.19,0.0,0.0,620.0,600,2000,20.0,3241.0,1
2015,0.7082005,0.7082005,238000.0,0.404686,119000.0,0.404686,1.19,0.0,0.0,1.1,1100,2200,200.0,3502.85,1
2015,0.404686,0.404686,95200.0,0.404686,107100.0,0.404686,1.19,0.0,0.0,120.0,120,1800,100.0,2141.0,0
2015,1.011715,1.011715,1190.0,1.011715,380800.0,0.404686,1.19,0.0,0.0,1.8,1800,2000,5.0,3809.3,1
2015,0.809372,0.404686,95200.0,0.404686,71400.0,0.202343,1.19,0.0,0.0,1.5,1500,2000,40.0,3543.5,1
2015,0.809372,0.809372,190400.0,0.809372,238000.0,0.809372,1.19,0.0,0.0,3.2,3200,1800,200.0,5205.2,2
2015,0.809372,0.809372,178500.0,0.809372,190400.0,0.809372,1.19,0.0,0.0,3.2,3200,2000,50.0,5255.2,2
2015,0.404686,0.404686,95200.0,0.404686,11900.0,0.404686,1.19,0.0,0.0,600.0,600,2000,50.0,3251.0,1
2015,0.404686,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,250.0,240,1800,10.0,2301.0,0
2015,0.607029,0.0,0.0,0.0,0.0,0.3035145,1.19,0.0,0.0,1.59,1590,2000,150.0,3743.09,1
2015,0.404686,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,200.0,200,2000,5.0,2406.0,0
2015,1.214058,1.214058,309400.0,0.0,0.0,0.0,1.19,0.0,0.0,800.0,800,2000,50.0,3653.0,1
2015,4.04686,4.04686,714000.0,4.04686,714000.0,4.04686,1.19,0.0,0.0,10.0,10000,2200,300.0,12520.0,3
2015,1.618744,1.618744,178500.0,0.809372,178500.0,0.0,1.19,0.0,0.0,1.4,1400,1800,5.0,3210.4,1
2015,0.404686,0.404686,95200.0,0.404686,142800.0,0.404686,1.19,0.0,0.0,900.0,900,2000,5.0,3806.0,1
2015,0.3035145,0.3035145,142800.0,0.3035145,119000.0,0.0,1.19,0.0,0.0,800.0,800,2000,10.0,3610.75,1
2015,0.202343,0.202343,7140.0,0.202343,190400.0,0.202343,1.19,0.0,0.0,1.05,1000,2000,50.0,3051.55,1
2015,0.607029,0.607029,71400.0,0.607029,142800.0,0.607029,1.19,0.0,0.0,600.0,600,2000,10.0,3211.5,1
2015,0.404686,0.404686,95200.0,0.404686,214200.0,0.404686,1.19,0.0,0.0,280.0,280,2000,15.0,2576.0,0
2015,0.202343,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,420.0,420,2000,50.0,2890.5,1
2015,0.809372,0.404686,95200.0,0.0,0.0,0.0,1.19,0.0,0.0,2.2,2200,2000,20.0,4224.2,1
2015,0.404686,0.404686,95200.0,0.404686,142800.0,0.404686,1.19,0.0,0.0,1.35,1350,2000,5.0,3357.35,1
2015,0.3035145,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,380.0,380,2000,3.0,2763.75,1
2015,1.011715,1.011715,190400.0,0.0,0.0,0.0,1.19,0.0,0.0,909.0,900,2000,9.0,3820.5,1
2015,2.832802,1.821087,1428000.0,1.618744,1047200.0,1.214058,1.19,0.0,0.0,9.3,9300,2000,120.0,11436.3,3
2015,2.02343,1.214058,714000.0,1.618744,1047200.0,1.618744,1.19,0.0,0.0,6.0,6000,2000,50.0,8061.0,3
2015,2.225773,2.02343,1190000.0,2.225773,1071000.0,1.214058,1.19,0.0,0.0,5.0,5000,2000,30.0,7040.5,2
2015,0.404686,0.202343,11900.0,0.0,0.0,0.404686,1.19,0.0,0.0,200.0,200,2000,10.0,2411.0,0
2015,0.809372,0.607029,214200.0,0.809372,952000.0,0.809372,1.19,0.0,0.0,300.0,296,4800,4.0,5402.0,2
2015,0.202343,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,420.0,420,2000,8.0,2848.5,1
2015,1.011715,0.404686,178500.0,1.011715,476000.0,1.011715,1.19,0.0,0.0,900.0,850,4800,860.0,7412.5,2
2015,0.404686,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,600.0,600,2000,20.0,3221.0,1
2015,0.1011715,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,649.0,375,4500,272.0,5796.25,2
2015,0.202343,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,225.0,225,4700,6.0,5156.5,2
2015,0.404686,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,398.0,238,4600,160.0,5397.0,2
2015,0.809372,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,510.0,306,4700,204.0,5722.0,2
2015,0.404686,0.404686,95200.0,0.0,0.0,0.0,1.19,0.0,0.0,450.0,269,4800,179.0,5699.0,2
2015,0.404686,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,500.0,300,5000,200.0,6001.0,2
2015,1.214058,0.0,0.0,1.214058,249900.0,1.214058,1.19,0.0,0.0,833.0,500,5000,333.0,6669.0,2
2015,1.618744,1.618744,160650.0,0.0,0.0,0.0,1.19,0.0,0.0,1.0,605,5000,395.0,6005.0,2
2015,0.404686,0.0,0.0,0.3237488,23800.0,0.0,1.19,0.0,0.0,500.0,500,2000,30.0,3031.0,1
2015,0.404686,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,408.0,244,4900,164.0,5717.0,2
2015,2.02343,2.02343,714000.0,2.02343,1428000.0,2.02343,1.19,0.0,0.0,1.2,1150,5000,50.0,6206.2,2
2015,0.202343,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,15.0,10,2700,5.0,2730.5,1
2015,0.809372,0.0,0.0,0.202343,142800.0,0.404686,1.19,0.0,0.0,1.4,1400,2000,15.0,3418.4,1
2015,0.404686,0.404686,76160.0,0.0,0.0,0.0,1.19,0.0,0.0,75.0,75,6000,75.0,6226.0,2
2015,0.809372,0.809372,761600.0,0.0,0.0,0.809372,1.19,0.0,0.0,340.0,280,2500,0.0,3122.0,1
2015,0.404686,0.202343,107100.0,0.0,0.0,0.0,1.19,0.0,0.0,240.0,200,6000,40.0,6481.0,2
2015,0.202343,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,50.0,45,3000,5.0,3100.5,1
2015,0.404686,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,325.0,300,4500,25.0,5151.0,2
2015,1.214058,1.214058,714000.0,0.0,0.0,0.0,1.19,0.0,0.0,400.0,300,5000,100.0,5803.0,2
2015,0.202343,0.202343,178500.0,0.0,0.0,0.202343,1.19,0.0,0.0,150.0,80,5000,70.0,5300.5,2
2015,0.202343,0.202343,35700.0,0.0,0.0,0.202343,1.19,0.0,0.0,15.0,10,4500,5.0,4530.5,1
2015,0.607029,0.0,0.0,0.202343,119000.0,0.0,1.19,0.0,0.0,760.0,760,2000,15.0,3536.5,1
2015,0.809372,0.202343,119000.0,0.0,0.0,0.404686,1.19,0.0,0.0,800.0,800,2000,10.0,3612.0,1
2015,1.214058,0.404686,267750.0,0.202343,130900.0,0.404686,35700.0,0.0,0.0,2.5,2500,2000,20.0,4525.5,1
2015,0.1618744,0.1618744,47600.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,20,4000,10.0,4330.4,1
2015,0.404686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,120,4000,15.0,4286.0,1
2015,0.404686,0.404686,71400.0,0.404686,357000.0,0.0,1.19,0.0,0.0,250.0,240,5000,10.0,5501.0,2
2015,0.202343,0.0,0.0,0.0,0.0,0.202343,1.19,0.0,0.0,250.0,250,2000,20.0,2520.5,0
2015,1.214058,0.0,0.0,0.0,0.0,1.214058,1.19,0.0,0.0,700.0,700,1800,60.0,3263.0,1
2015,2.02343,0.404686,214200.0,2.02343,2380000.0,2.02343,1.19,0.0,0.0,3.0,2955,4800,45.0,7808.0,2
2015,0.404686,0.0,0.0,0.404686,476000.0,0.404686,1.19,0.0,0.0,320.0,310,5000,10.0,5641.0,2
2015,0.404686,0.404686,35700.0,0.404686,238000.0,0.404686,1.19,0.0,0.0,200.0,195,4800,5.0,5201.0,2
2015,0.809372,0.404686,267750.0,0.202343,130900.0,0.0,1.19,0.0,0.0,2.8,2000,2000,10.0,4014.8,1
2015,1.011715,0.202343,107100.0,1.011715,833000.0,0.809372,1.19,0.0,0.0,630.0,620,4800,10.0,6062.5,2
2015,0.404686,0.404686,214200.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,290,5200,10.0,5801.0,2
2015,0.202343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100,4000,10.0,4210.5,1
2015,0.809372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600,4000,20.0,5222.0,2
2015,0.404686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,530,4000,20.0,5101.0,2
2015,0.202343,0.0,0.0,0.202343,11900.0,0.0,0.0,0.0,0.0,90.0,90,4000,10.0,4190.5,1
2015,0.404686,0.0,0.0,0.404686,23800.0,0.0,0.0,0.0,0.0,100.0,100,4000,10.0,4211.0,1
2015,0.1618744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150,4000,15.0,4315.4,1
2015,0.202343,0.202343,47600.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,278,4900,10.0,5466.5,2
2015,0.809372,0.809372,166600.0,0.809372,238000.0,0.809372,42840.0,0.0,0.0,600.0,600,5000,15.0,6217.0,2
2015,0.404686,0.404686,107100.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,732,4900,9.0,6383.0,2
2015,0.404686,0.0,0.0,0.404686,95200.0,0.404686,71400.0,0.0,0.0,2.0,1990,1900,10.0,3903.0,1
2015,0.202343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80,4000,15.0,4175.5,1
2015,0.202343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200,4000,15.0,4415.5,1
2015,0.202343,0.202343,35700.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150,4000,5.0,4305.5,1
2015,0.2428116,0.2428116,11900.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5,4000,1.0,4034.6,1
2015,1.214058,1.214058,160650.0,0.809372,114240.0,0.404686,279650.0,0.0,0.0,812.0,812,2600,240.0,4467.0,1
2015,0.809372,0.0,0.0,0.0,0.0,0.809372,34510.0,0.0,0.0,989.0,989,2600,280.0,4860.0,2
2015,0.607029,0.404686,267750.0,0.202343,130900.0,0.404686,35700.0,0.0,0.0,850.0,850,2000,10.0,3711.5,1
2015,0.202343,0.1214058,59500.0,0.1214058,71400.0,0.0,0.0,0.0,0.0,150.0,135,2000,15.0,2300.5,0
2015,1.214058,0.0,0.0,0.0,0.0,1.214058,130900.0,0.0,0.0,6.2,6150,2000,50.0,8209.2,3
2015,0.404686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,279,1800,35.0,2394.0,0
2015,0.607029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,243,2000,25.0,2512.5,0
2015,0.202343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,264,2000,65.0,2593.5,0
2015,0.404686,0.202343,142800.0,0.0,0.0,0.404686,53550.0,0.0,0.0,310.0,310,2000,30.0,2651.0,0
2015,1.214058,0.0,0.0,0.0,0.0,1.214058,47600.0,0.0,0.0,562.0,562,2000,50.0,3177.0,1
2015,0.404686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,550,2500,100.0,3701.0,1
2015,0.404686,0.404686,142800.0,0.0,0.0,0.404686,595000.0,0.0,0.0,10.0,1000,3500,200.0,4711.0,2
2015,0.809372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,504,4900,6.0,5916.0,2
2015,0.809372,0.809372,357000.0,0.809372,119000.0,0.809372,119000.0,0.0,0.0,953.0,945,4800,8.0,6708.0,2
2015,0.809372,0.809372,321300.0,0.809372,0.0,0.0,0.0,0.0,0.0,630.0,630,4800,20.0,6082.0,2
2015,1.214058,0.809372,23800.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,555,4800,25.0,5963.0,2
2015,1.214058,1.214058,249900.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,466,4700,4.0,5643.0,2
2015,0.404686,0.404686,142800.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,299,4600,11.0,5221.0,2
2015,0.809372,0.809372,190400.0,0.404686,114240.0,0.809372,32130.0,0.0,0.0,708.0,425,4500,30.0,5665.0,2
2015,0.607029,0.607029,71400.0,0.607029,238000.0,0.0,0.0,0.0,0.0,420.0,400,4500,20.0,5341.5,2
2015,0.202343,0.0,0.0,0.202343,0.0,0.0,0.0,0.0,0.0,70.0,60,1800,10.0,1940.5,0
2015,0.202343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,45,2000,5.0,2100.5,0
2015,0.202343,0.0,0.0,0.202343,0.0,0.0,0.0,0.0,0.0,140.0,120,4500,20.0,4780.5,2
2015,0.809372,0.809372,595000.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,180,2000,20.0,2402.0,0
2015,0.404686,0.202343,59500.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,190,4500,10.0,4901.0,2
2015,1.011715,0.809372,109837.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10600,2500,400.0,13513.5,3
2015,0.809372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,940,2500,15.0,4412.0,1
2015,0.404686,0.404686,95200.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,372,2600,20.0,3385.0,1
2015,2.02343,1.214058,273700.0,0.809372,202300.0,0.0,0.0,0.0,0.0,22.0,21400,2500,600.0,24527.0,3
2015,0.404686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,96,5000,4.0,5201.0,2
2015,0.809372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,660,2000,40.0,3402.0,1
2015,0.202343,0.0,0.0,0.202343,0.0,0.0,0.0,0.0,0.0,210.0,200,2000,10.0,2420.5,0
